  Labeled   attachment score: 33 / 179886 * 100 = 0.02 %
  Unlabeled attachment score: 50616 / 179886 * 100 = 28.14 %
  Label accuracy score:       65 / 179886 * 100 = 0.04 %

  ================================================================================

  Evaluation of the results in SPMRL/all-baseline-nowords.conllu
  vs. gold standard Original/all-SPMRL.conllu:

  Legend: '.S' - the beginning of a sentence, '.E' - the end of a sentence

  Number of non-scoring tokens: 26248

  The overall accuracy and its distribution over CPOSTAGs

  -----------+-------+-------+------+-------+------+-------+-------
  Accuracy   | words | right |   %  | right |   %  | both  |   %
             |       | head  |      |  dep  |      | right |
  -----------+-------+-------+------+-------+------+-------+-------
  total      | 179886 | 50616 |  28% |    65 |   0% |    33 |   0%
  -----------+-------+-------+------+-------+------+-------+-------
  NOUN       | 52703 |  9592 |  18% |    33 |   0% |    18 |   0%
  VERB       | 24121 |  6141 |  25% |     0 |   0% |     0 |   0%
  ADP        | 23761 |  3015 |  13% |     5 |   0% |     2 |   0%
  DET        | 23624 | 15172 |  64% |     0 |   0% |     0 |   0%
  ADJ        | 17035 |  4632 |  27% |     1 |   0% |     0 |   0%
  PRON       | 11437 |  5213 |  46% |    15 |   0% |    13 |   0%
  ADV        | 10992 |  3365 |  31% |     0 |   0% |     0 |   0%
  CONJ       |  8165 |  1784 |  22% |    11 |   0% |     0 |   0%
  .          |  3056 |   355 |  12% |     0 |   0% |     0 |   0%
  NUM        |  2475 |   764 |  31% |     0 |   0% |     0 |   0%
  PRT        |  1763 |   477 |  27% |     0 |   0% |     0 |   0%
  X          |   754 |   106 |  14% |     0 |   0% |     0 |   0%
  -----------+-------+-------+------+-------+------+-------+-------


  The overall error rate and its distribution over CPOSTAGs

  -----------+-------+-------+------+-------+------+-------+-------
  Error      | words | head  |   %  |  dep  |   %  | both  |   %
  Rate       |       | err   |      |  err  |      | wrong |
  -----------+-------+-------+------+-------+------+-------+-------
  total      | 179886 | 129270 |  72% | 179821 | 100% | 129238 |  72%
  -----------+-------+-------+------+-------+------+-------+-------
  NOUN       | 52703 | 43111 |  82% | 52670 | 100% | 43096 |  82%
  VERB       | 24121 | 17980 |  75% | 24121 | 100% | 17980 |  75%
  ADP        | 23761 | 20746 |  87% | 23756 | 100% | 20743 |  87%
  DET        | 23624 |  8452 |  36% | 23624 | 100% |  8452 |  36%
  ADJ        | 17035 | 12403 |  73% | 17034 | 100% | 12402 |  73%
  PRON       | 11437 |  6224 |  54% | 11422 | 100% |  6222 |  54%
  ADV        | 10992 |  7627 |  69% | 10992 | 100% |  7627 |  69%
  CONJ       |  8165 |  6381 |  78% |  8154 | 100% |  6370 |  78%
  .          |  3056 |  2701 |  88% |  3056 | 100% |  2701 |  88%
  NUM        |  2475 |  1711 |  69% |  2475 | 100% |  1711 |  69%
  PRT        |  1763 |  1286 |  73% |  1763 | 100% |  1286 |  73%
  X          |   754 |   648 |  86% |   754 | 100% |   648 |  86%
  -----------+-------+-------+------+-------+------+-------+-------


  Precision and recall of DEPREL

  ----------------+------+---------+--------+------------+---------------
  deprel          | gold | correct | system | recall (%) | precision (%) 
   14  AT *CJ* / dummy *CJ* 
   14  NK NK *OA* / dummy *OA* 
   14  SB *--* MO OA / dummy *--* dummy 
   14  NK *NK* APP / dummy *NK* 
   14  *APP* AG / *APP* 
   14  *CJ* UA / *CJ* 
   14  det *obj.cpl* / dummy *obj.cpl* 
   14  SB OC *CJ* / dummy dummy *CJ* 
   14  *obj* ats / *obj* 
   14  NK *SB* APP / dummy *SB* 
   14  *--* SB OC CD / *--* 
   14  obj suj *mod.rel* / dummy dummy *mod.rel* 
   14  suj aux.tps *root* obj mod / *root* 
   14  suj *obj.cpl* mod / dummy *obj.cpl* 
   14  NK *NK* OP / dummy *NK* 
   14  SB *--* MO / *--* 
   14  NK *SB* OP / dummy *SB* 
   14  MO OA MO *OC* / dummy dummy *OC* 
   14  *obj.p* obj a_obj / *obj.p* 
   14  *--* CJ / *--* 
   14  OBJ *INF* / dummy *INF* 
   14  MO *OC* MO / *OC* 
   14  PUNCT *APPEND* PUNCT / *APPEND* dummy 
   14  mod suj *root* ats / dummy *root* 
   13  AA *ROOT* SS VG / *ROOT* 
   13  det *obj.p* mod mod / dummy *obj.p* 
   13  OC *--* SB MO / *--* 
   13  MO MO *PD* / dummy *PD* 
   13  ATT *PRED* / *PRED* 
   13  *--* SB MO OC / *--* 
   13  NK *OA* OP / dummy *OA* 
   13  *OA* RE / *OA* 
   13  *de_obj* obj.cpl / *de_obj* 
   13  NK *SB* MNR / *SB* 
   13  NK *SB* CD / dummy *SB* 
   13  MO *--* SB MO OC / dummy *--* 
   13  DT AT *OO* / dummy dummy *OO* 
   13  MO *--* SB MO MO / dummy *--* 
   13  subj *pred* obj / *pred* 
   13  *ATT-VAN-CONJ* ATT / *ATT-VAN-CONJ* 
   13  *NK* APP / *NK* 
   13  *obj* obj.cpl coord / *obj* 
   13  AG *OA* / *OA* 
   13  PD *OC* / *OC* 
   13  CJ CJ / 
   13  suj *root* mod mod / dummy *root* 
   13  NK *NK* MNR MNR / dummy *NK* 
   13  NE *SUBJ* COORD / dummy *SUBJ* 
   13  *obj* de_obj / *obj* 
   13  suj *mod* ats / dummy *mod* 
   13  det *suj* dep_cpd dep / *suj* 
   13  DET *OBJ* / *OBJ* 
   13  *OA* PA / *OA* dummy 
   13  MO NK *SB* AG / dummy *SB* 
   13  mod *ats* dep / *ats* 
   13  mod det *obj.p* / dummy *obj.p* 
   13  -- NK *NK* / dummy *NK* 
   13  PD *--* MO SB / dummy *--* 
   13  det *obj.p* dep_cpd dep_cpd mod / dummy *obj.p* 
   13  SS *ET* VG / *ET* 
   13  det *root* dep / dummy *root* 
   13  NK *CJ* CJ / *CJ* 
   13  *--* APP / *--* 
   13  OA SB MO *RC* / dummy dummy dummy *RC* 
   12  NK NK *CJ* AG / *CJ* 
   12  NK *SB* RC / *SB* 
   12  *coord* dep_cpd dep / *coord* 
   12  *subj* adjunct adjunct / *subj* 
   12  aux.tps *mod* suj / *mod* 
   12  DET *ATT* CONJ / dummy *ATT* 
   12  MO OA *CJ* / dummy dummy *CJ* 
   12  NK *APP* AG / dummy *APP* 
   12  AG *SB* NK / *SB* 
   12  MO *--* SB OA MO / dummy *--* 
   12  DET ATT *COORD* / dummy dummy *COORD* 
   12  -- *--* -- / dummy *--* 
   12  *SUBJ* COORD / *SUBJ* 
   12  *MO* NK CJ / *MO* 
   12  ATT *OBJ* CONJ / *OBJ* 
   12  AC *MNR* NK / *MNR* 
   12  PNC *NK* CD / *NK* 
   12  mod suj *root* ats mod / dummy *root* 
   12  PM *OC* / *OC* 
   12  CP SB MO *MO* / dummy dummy dummy *MO* 
   12  *NK* PAR / *NK* 
   12  *comp_inf* comp / *comp_inf* 
   12  mod *dep* obj.p / *dep* 
   12  CJ *AT* CJ / *AT* 
   12  *ET* IF / *ET* 
   12  *--* OC SB / *--* 
   12  *VG* SP / *VG* 
   12  AT *PA* ET / *PA* 
   12  det *mod* coord / dummy *mod* 
   12  TA IG DT *CJ* / dummy *CJ* 
   12  NK *SB* PAR / dummy *SB* 
   12  SB *--* MO / *--* dummy 
   12  ATT ATT *SUBJ* / dummy dummy *SUBJ* 
   12  CM NMC *CC* / *CC* 
   12  NK NK *NK* / dummy *NK* 
   12  *mod* obj mod / *mod* 
   12  *SS* UA / *SS* 
   12  NK NK *APP* AG / *APP* 
   12  det *suj* dep_cpd mod / *suj* 
   12  MO MO *PD* / *PD* 
   12  suj *root* mod / dummy *root* 
   12  JU SB *--* OC / dummy dummy *--* 
   12  OA OP *OC* / dummy dummy *OC* 
   12  *AA* HD UA / *AA* 
   12  *comp* ne / *comp* 
   12  OBJ *ATT* / dummy *ATT* 
   12  suj *root* mod ats / dummy *root* 
   12  DA OA *OC* / dummy dummy *OC* 
   12  CP SB OA *MO* / dummy dummy dummy *MO* 
   12  suj *mod.rel* obj / *mod.rel* 
   12  mod suj *root* mod obj / dummy *root* 
   12  mod suj aux.tps *root* obj mod / *root* 
   12  CP SB PD *MO* / dummy dummy dummy *MO* 
   12  *IF* OO / *IF* dummy 
   12  ATT *DAT* / *DAT* 
   12  det mod *mod* / dummy *mod* 
   12  NE *COORD* COORD / *COORD* 
   12  *comp* adjunct adjunct / *comp* 
   12  DET ATT ATT *SUBJ* / dummy dummy dummy *SUBJ* 
   12  MO NK NK *SB* / *SB* 
   12  *mod* obj.p dep / *mod* 
   12  DT AT *OO* / *OO* 
   12  det *dep.coord* dep_cpd / *dep.coord* 
   12  AA *SP* / dummy *SP* 
   12  *obj.p* ats / *obj.p* 
   12  -- *PAR* -- / dummy *PAR* 
   12  *ats* obj.cpl / *ats* 
   12  ATT *ROOT* SUBJ / *ROOT* dummy 
   12  SBP MO *NK* / *NK* 
   12  ATT *ROOT-VAN-SUBJ* / *ROOT-VAN-SUBJ* 
   12  *DT* HD / *DT* 
   12  *obj.p* mod mod mod / *obj.p* 
   12  *obj* dep.coord / *obj* 
   12  *PD* MO / *PD* 
   11  suj *obj.cpl* obj mod / dummy *obj.cpl* 
   11  PM *MO* / *MO* 
   11  *SB* CC / *SB* 
   11  *NK* NK / *NK* dummy 
   11  *mod* dep_cpd mod / *mod* 
   11  *COORD-VAN-CONJ* ATT / *COORD-VAN-CONJ* 
   11  CP SB OC *SB* / dummy dummy dummy *SB* 
   11  mod det *obj.p* / *obj.p* 
   11  MO *NK* CJ / *NK* 
   11  *mod* mod / *mod* dummy 
   11  suj mod *obj.cpl* mod obj / dummy dummy *obj.cpl* 
   11  *obj.p* dep_cpd dep_cpd mod / *obj.p* 
   11  *mod* mod obj.p / *mod* 
   11  suj mod *root* mod obj / dummy dummy *root* 
   11  ATT *TO* / *TO* 
   11  suj *root* obj / dummy *root* dummy 
   11  DET NE *SUBJ* / *SUBJ* 
   11  CJ *OO* CJ / *OO* 
   11  NG *NK* / *NK* 
   11  CP SB *MO* / dummy dummy *MO* 
   11  OBL OBL *ATT* / *ATT* 
   11  *TA* HD / *TA* 
   11  ATT ATT *SUBJ* / dummy *SUBJ* 
   11  NK NK NK *NK* / dummy dummy dummy *NK* 
   11  suj aux.tps mod *root* obj / dummy *root* 
   11  NE *COORD* CONJ / *COORD* 
   11  det *mod* dep / *mod* 
   11  SB *--* MO PD / dummy *--* dummy 
   11  *pred* comp_fin / *pred* 
   11  OA *CJ* / dummy *CJ* 
   11  NK NK *OA* RC / *OA* 
   11  *suj* coord / *suj* 
   11  det *suj* coord / dummy *suj* 
   11  suj *obj.cpl* / dummy *obj.cpl* 
   11  suj *root* obj mod mod / dummy *root* 
   11  OC *--* SB / dummy *--* 
   11  SB *--* OA CD / dummy *--* 
   11  CM NK *CC* / dummy *CC* 
   11  *SP* ET / *SP* 
   11  MO MO *CJ* / *CJ* 
   11  obj *obj.p* / dummy *obj.p* 
   11  *obj* dep_cpd / *obj* 
   11  suj *mod.rel* mod / dummy *mod.rel* 
   11  NE *OBL* / *OBL* 
   11  OP *OC* / dummy *OC* 
   11  *NK* OP / *NK* 
   11  MO *--* SB MO / dummy *--* dummy 
   11  det *obj.p* dep_cpd dep_cpd dep / dummy *obj.p* 
   11  *NK* AG MNR / *NK* 
   11  MO *--* SB OA / *--* 
   11  det mod *obj* mod / *obj* 
   11  aux.pass *obj* mod / dummy *obj* 
   11  MO OC *OC* / dummy dummy *OC* 
   11  DET NE *OBL* / *OBL* 
   11  -- *CJ* CJ -- / *CJ* 
   11  *obj* comp / *obj* 
   11  MO NK *SB* MNR / dummy *SB* 
   11  *mod* p_obj mod / *mod* 
   11  mod suj *root* mod obj / *root* 
   11  subj *pred* comp_inf / *pred* 
   11  *MO* NK / *MO* dummy 
   11  NK *NK* CJ / dummy *NK* 
   11  *pred* obj / *pred* 
   11  AA *AA* / *AA* 
   11  NK *NK* MNR RC / dummy *NK* 
   11  suj *mod.rel* obj mod / dummy *mod.rel* 
   11  MO MO *MO* / *MO* 
   11  SBP *OC* / *OC* 
   11  suj *root* ats obj / dummy *root* 
   11  det *obj.p* ponct mod ponct / dummy *obj.p* 
   10  NK *DA* MNR / dummy *DA* 
   10  *VG* VG / *VG* 
   10  *OA* CD / *OA* dummy 
   10  *OBL* CONJ / *OBL* 
   10  MO *MO* RE / *MO* 
   10  subj *pred* comp_fin / dummy *pred* 
   10  JU *--* SB OC / dummy *--* 
   10  NK NK *DA* / dummy dummy *DA* 
   10  NK NK *NK* AG MNR / *NK* 
   10  DET *ROOT-VAN-SUBJ* / dummy *ROOT-VAN-SUBJ* 
   10  *ne* ne / *ne* 
   10  ATT *OBL* CONJ / *OBL* 
   10  mod suj *root* obj mod / dummy *root* 
   10  -- NK *NK* / *NK* 
   10  ATT *COORD* COORD / dummy *COORD* 
   10  MO NK *SB* / *SB* 
   10  *mod* a_obj mod / *mod* 
   10  suj *obj.cpl* de_obj / dummy *obj.cpl* 
   10  SB *--* MO MO MO / dummy *--* 
   10  subj *pred* comp / dummy *pred* 
   10  *de_obj* obj.p arg / *de_obj* 
   10  NK *NK* PAR / dummy *NK* 
   10  suj *dep.coord* mod obj / dummy *dep.coord* 
   10  MO *OC* MO / dummy *OC* 
   10  *ROOT* CONJ / *ROOT* 
   10  DET *COORD* / *COORD* 
   10  suj *mod.rel* obj / dummy *mod.rel* dummy 
   10  suj *root* obj mod / *root* 
   10  *pred* comp_inf / *pred* 
   10  NK NK *NK* RC / dummy dummy *NK* 
   10  *dep.coord* dep_cpd dep_cpd / *dep.coord* 
   10  det *dep.coord* mod mod / *dep.coord* 
   10  NK NK *SB* MNR / dummy *SB* 
   10  mod *ats* dep / *ats* dummy 
   10  ATT *SUBJ* CONJ / *SUBJ* 
   10  *CJ* MO OA / *CJ* 
   10  MO OP *OC* / *OC* 
   10  MO MO OA *OC* / *OC* 
   10  *PD* OC / *PD* 
   10  SS *ROOT* SP / dummy *ROOT* dummy 
   10  det *suj* dep_cpd dep_cpd mod / dummy *suj* 
   10  MO MO MO MO *OC* / *OC* 
   10  *CD* CJ / *CD* dummy 
   10  MO *MO* NK CD / *MO* 
   10  *VG* OO AA / *VG* 
   10  det *dep.coord* dep dep / dummy *dep.coord* 
   10  NK NK *NK* PG / *NK* 
   10  *obj.p* mod obj / *obj.p* dummy 
   10  DT AT *PA* ET / *PA* 
   10  *COORD* INF / *COORD* 
   10  NK NK *AG* MNR / dummy dummy *AG* 
   10  OA PM *RE* / *RE* 
   10  MO *--* SB MO MO / *--* 
   10  *obj* coord / *obj* 
   10  NK NK *OA* MNR / dummy *OA* 
   10  *NK* MNR / *NK* dummy 
   10  *suj* dep / *suj* 
   10  SB *--* OA MO / dummy *--* dummy dummy 
   10  mod det / dummy 
   10  NK *NK* NK MNR / *NK* 
   10  DT *TA* / dummy *TA* 
   10  SB *--* SVP OC / *--* dummy 
   10  SB *--* OA / *--* 
   10  *dep.coord* mod obj / *dep.coord* 
   10  MO *--* SB MO OA / *--* 
   10  MO *--* MO SB / dummy *--* 
   10  mod *mod* mod / dummy *mod* 
   10  mod det *obj.p* / dummy dummy *obj.p* 
   10  SB *--* MO CJ / dummy *--* 
   10  MO NG *OC* / *OC* 
   10  det *obj* dep_cpd dep_cpd dep / dummy *obj* 
   10  SB *CJ* PD / dummy *CJ* 
   10  pd *pred* subj / *pred* 
   10  suj *root* ats / *root* 
   10  *coord* dep_cpd dep_cpd dep_cpd dep / *coord* 
   10  NK NK *SB* APP / *SB* 
   10  OA MO PM *RE* / *RE* 
   10  NK *SB* MNR MNR / dummy *SB* 
   10  *CJ* NK CD / *CJ* 
   10  DET ATT ATT *SUBJ* / *SUBJ* 
   10  NK NK *CJ* CD / *CJ* 
   10  mod *obj.p* obj / dummy *obj.p* 
   10  NK *AG* PG / dummy *AG* 
   10  SB *--* MO MO / *--* 
    9  *obj.p* dep_cpd mod.rel / *obj.p* 
    9  MO *PD* MO / *PD* 
    9  -- *APP* -- / *APP* dummy 
    9  mod suj *root* obj mod / dummy dummy *root* 
    9  suj *obj.cpl* ats / *obj.cpl* 
    9  *APP* NK / *APP* 
    9  NK -- NK *NK* / dummy *NK* 
    9  -- *CJ* / *CJ* 
    9  suj *root* mod ats mod / dummy *root* 
    9  *mod* obj / *mod* dummy 
    9  NK NK *NK* MNR / dummy *NK* 
    9  NK *SB* CD / *SB* 
    9  adjunct subj *pred* comp_inf / *pred* 
    9  *CJ* MO MO / *CJ* 
    9  *obj.p* mod dep dep / *obj.p* 
    9  DT *SP* / *SP* 
    9  CP SB PD *OC* / dummy dummy dummy *OC* 
    9  MO *APP* NK / *APP* 
    9  *ES* IF / *ES* 
    9  ATT ATT *OBL* / dummy *OBL* 
    9  NK *OA* CD / *OA* dummy 
    9  suj *obj.cpl* mod obj / *obj.cpl* 
    9  *adjunct* ne / *adjunct* 
    9  NK PNC *NK* / *NK* 
    9  NK NK *OA* CD / *OA* 
    9  DT AT *SS* ET / *SS* 
    9  det *suj* mod mod / dummy *suj* 
    9  *CJ* ET / *CJ* 
    9  obj *pred* subj / *pred* 
    9  suj *dep.coord* ats mod / dummy *dep.coord* 
    9  *--* NK CJ / *--* 
    9  SS *MS* OO / dummy *MS* 
    9  *det* dep / *det* 
    9  *--* MO SB OC / *--* 
    9  NK *CJ* CD / *CJ* 
    9  *SP* PA / *SP* 
    9  SB *--* MO OA SVP / dummy *--* 
    9  SS *ROOT* SP / *ROOT* dummy 
    9  ATT *COORD-VAN-PRED* / dummy *COORD-VAN-PRED* 
    9  det *obj.p* dep_cpd dep_cpd dep_cpd / dummy *obj.p* 
    9  *VG* SP / *VG* dummy 
    9  MO NK *OA* / dummy *OA* 
    9  PNC *CJ* CJ / *CJ* 
    9  PNC *NK* APP / *NK* 
    9  AG *NK* NK / *NK* 
    9  *suj* mod.rel / *suj* 
    9  SB OC *SB* / dummy dummy *SB* 
    9  *mod* mod obj / *mod* 
    9  *SS* HD / *SS* 
    9  conjunct *comp* conjunct / *comp* 
    9  SB MO MO OA *RC* / dummy dummy dummy dummy *RC* 
    9  mod *mod* a_obj / dummy *mod* 
    9  *root* mod dep mod / *root* 
    9  OA OP *OC* / *OC* 
    9  mod suj *root* ats mod / dummy dummy *root* 
    9  *obj.p* obj mod mod / *obj.p* 
    9  OA SB *RC* / dummy dummy *RC* 
    9  suj aux.tps *mod.rel* obj / *mod.rel* 
    9  DA MO *OC* / *OC* 
    9  *dep.coord* dep_cpd dep_cpd obj.p / *dep.coord* 
    9  *OO* IF / *OO* 
    9  PNC *SB* MNR / *SB* 
    9  conjunct *comp* conjunct / dummy *comp* 
    9  *MS* SS / *MS* 
    9  SUBJ OBJ *ATT* / dummy dummy *ATT* 
    9  adjunct *conjunct* / *conjunct* 
    9  *SB* PAR / *SB* 
    9  *VG* RA / *VG* 
    9  *MO* CJ / *MO* 
    9  MO *OC* OC / *OC* 
    9  MO *--* OA SB / dummy *--* 
    9  OA NG *OC* / *OC* 
    9  NMC NMC NMC NMC NMC *NK* / *NK* 
    9  OBJ DET *OBJ* / dummy *OBJ* 
    9  NK *SB* MNR APP / dummy *SB* 
    9  CP SB MO OA *OC* / dummy dummy dummy dummy *OC* 
    9  MO *--* SB OA / *--* dummy 
    9  DET *SUBJ* CONJ / dummy *SUBJ* 
    9  PNC *CJ* CD / *CJ* 
    9  OA *OC* MO / dummy *OC* 
    9  *MO* MNR / *MO* 
    9  obj *obj.p* mod / dummy *obj.p* 
    9  MO *--* OA SB MO / dummy *--* 
    9  SB *--* MO MO SVP / dummy *--* 
    9  ATT ATT *COORD* / *COORD* 
    9  det *mod* mod dep / *mod* 
    9  ATT *SUBJ* CONJ / dummy *SUBJ* 
    9  NK *CJ* MNR / *CJ* 
    9  det *suj* mod dep mod / *suj* 
    9  SB *--* / dummy *--* 
    9  MO *--* EP MO OA / dummy *--* 
    9  adjunct *pd* / *pd* 
    9  obj *obj* / dummy *obj* 
    9  OC *--* SB / dummy *--* dummy 
    9  adjunct *pred* obj / *pred* 
    9  ATT *ATT* CONJ / *ATT* 
    9  aff *obj* mod / dummy *obj* 
    9  *CJ* OA MO / *CJ* 
    9  mod *dep.coord* / dummy *dep.coord* 
    9  SB *OC* PD / dummy *OC* 
    9  ATT *ATT-VAN-SUBJ* / *ATT-VAN-SUBJ* 
    9  SS *MS* SP / dummy *MS* 
    9  DT DT *PA* / dummy dummy *PA* 
    9  SB *--* MO MO / dummy *--* dummy 
    9  suj *mod.rel* de_obj / dummy *mod.rel* 
    8  NK *CJ* OC / *CJ* 
    8  suj *dep.coord* ats / dummy *dep.coord* 
    8  *ats* coord / *ats* 
    8  det *obj* mod dep / dummy *obj* 
    8  mod suj *root* mod obj mod / dummy *root* 
    8  *PAR* CJ / *PAR* 
    8  NK *NK* PG MNR / dummy *NK* 
    8  mod *mod* p_obj / dummy *mod* 
    8  *AG* PA / *AG* 
    8  CJ / 
    8  conjunct *subj* conjunct / *subj* 
    8  comp *pred* subj / *pred* 
    8  *root* mod mod / *root* 
    8  *OBJ* CONJ / *OBJ* 
    8  SUBJ OBJ *ROOT* CONJ / dummy dummy *ROOT* 
    8  ATT *APPEND* / *APPEND* 
    8  DA OA *OC* / *OC* 
    8  ATT ATT *OBJ* / dummy *OBJ* 
    8  ATT *OBL* COORD / *OBL* 
    8  DET *ATT* COORD / dummy *ATT* 
    8  NK -- *NK* AG / *NK* 
    8  DET ATT ATT *ATT* / dummy dummy dummy *ATT* 
    8  SB *--* MO OA / *--* 
    8  NK *CJ* RC / dummy *CJ* 
    8  MO *--* SB PD / dummy *--* dummy 
    8  MO *--* SB MO / *--* 
    8  NK *OA* CD / *OA* 
    8  *root* det ponct ponct / *root* 
    8  SS *ET* OA / dummy *ET* 
    8  *adjunct* obj / *adjunct* 
    8  conjunct conjunct conjunct / 
    8  NK *OA* RC / *OA* 
    8  NK *OG* / dummy *OG* 
    8  SB *--* MO OA MO / dummy *--* 
    8  MO SB OA *RC* / dummy dummy dummy *RC* 
    8  NK *AG* MNR / *AG* 
    8  *ATT* INF / *ATT* 
    8  CJ CJ *PA* CJ / *PA* 
    8  suj *mod.rel* a_obj / dummy *mod.rel* 
    8  DET *COORD* COORD / dummy *COORD* 
    8  *dep.coord* obj / *dep.coord* dummy 
    8  DET ATT ATT *OBJ* / *OBJ* 
    8  det *dep.coord* mod dep / *dep.coord* 
    8  *VG* TA / *VG* 
    8  MO *--* SB / *--* dummy 
    8  det *ats* mod.rel / dummy *ats* 
    8  OA MO *CJ* / dummy dummy *CJ* 
    8  *PAR* NK CJ / *PAR* 
    8  ** ROOT-VAN-SUBJ / ** 
    8  *obj* obj mod mod / *obj* 
    8  DET *COORD* CONJ / dummy *COORD* 
    8  *PAR* MO / *PAR* 
    8  NK -- *SB* / *SB* 
    8  *MO* AG / *MO* 
    8  *mod* mod a_obj / *mod* 
    8  NK NK *SB* PAR / *SB* 
    8  TLOCY *ATT* / *ATT* 
    8  dep *root* ponct ponct / *root* 
    8  MO OA MO *OC* / dummy *OC* 
    8  MO SBP *NK* / *NK* 
    8  *dep.coord* p_obj / *dep.coord* 
    8  DET ATT *SUBJ* CONJ / dummy dummy *SUBJ* 
    8  OA *--* SB MO / dummy *--* 
    8  *root* obj.p / *root* 
    8  *APP* MNR / *APP* 
    8  NK *CJ* MNR CJ / dummy *CJ* 
    8  *pred* comp / *pred* 
    8  MO MO *CJ* NK / *CJ* 
    8  NK NK *SB* RC / *SB* 
    8  det *obj* mod mod.rel / dummy *obj* 
    8  SB *CJ* OC / *CJ* 
    8  mod det *obj* / dummy dummy *obj* 
    8  DA *NK* / *NK* 
    8  *SS* IF / *SS* 
    8  det *obj* dep_cpd dep / *obj* 
    8  AT *CJ* / *CJ* 
    8  *dep.coord* obj mod / *dep.coord* 
    8  PNC PNC PNC *NK* / *NK* 
    8  *PD* MNR / *PD* 
    8  suj *root* ats mod mod / dummy *root* 
    8  MO *--* SB MO OA / dummy *--* 
    8  CP OA PM *MO* / *MO* 
    8  mod det *suj* / dummy *suj* 
    8  *obj.p* obj.cpl / *obj.p* 
    8  MO *--* OA SB OP / dummy *--* 
    8  MO SB MO *RC* / dummy dummy dummy *RC* 
    8  OC *--* EP MO / *--* 
    8  MO PD *OC* / dummy dummy *OC* 
    8  NK *CJ* CD / *CJ* dummy 
    8  DET *OBL* CONJ / dummy *OBL* 
    8  CP SB OC *MO* / dummy *MO* 
    8  mod suj *root* ats / *root* 
    8  mod *dep.coord* / *dep.coord* 
    8  NK NK *NK* APP / *NK* 
    8  SS *ET* RA / dummy *ET* 
    8  RE *SB* / *SB* 
    7  NK *SB* AG RC / dummy *SB* 
    7  DT *OO* ET / *OO* 
    7  NK *DA* RC / dummy *DA* 
    7  SB *OC* PD / dummy *OC* dummy 
    7  *adjunct* refl comp / *adjunct* 
    7  NK *SB* NK / dummy *SB* 
    7  DET ATT *OBL* / dummy *OBL* 
    7  OA MO MO *OC* / dummy dummy *OC* 
    7  det *obj.p* mod dep dep / *obj.p* 
    7  mod suj *root* mod mod / dummy *root* 
    7  *ATT-VAN-CONJ* COORD / *ATT-VAN-CONJ* 
    7  suj aux.tps *mod.rel* obj mod / *mod.rel* 
    7  SB *OC* PD / *OC* 
    7  suj mod *dep.coord* mod obj / dummy dummy *dep.coord* 
    7  *--* PD / *--* 
    7  DET NE *COORD* / *COORD* 
    7  OBJ *MODE* / *MODE* 
    7  det *obj* coord dep / dummy *obj* 
    7  mod det *mod* / *mod* 
    7  det mod *ats* mod / *ats* 
    7  *SP* UA / *SP* 
    7  SB *--* MO OP / dummy *--* 
    7  det *suj* mod mod.rel / *suj* 
    7  *dep.coord* mod.rel / *dep.coord* 
    7  OA *--* SB MO MO / dummy *--* 
    7  DA OA *OC* / dummy *OC* 
    7  PNC *SB* / dummy *SB* 
    7  *NK* MNR MNR / *NK* 
    7  aff *obj* / dummy *obj* 
    7  NK NK NK *AG* / dummy dummy dummy *AG* 
    7  ATT *SUBJ* COORD / dummy *SUBJ* 
    7  NK NK *APP* / dummy dummy *APP* 
    7  aux.pass *obj* / dummy *obj* 
    7  det *ats* / *ats* 
    7  NK *NK* CJ / *NK* 
    7  aff *obj.p* / dummy *obj.p* 
    7  MO MO MO MO *OC* / dummy dummy dummy dummy *OC* 
    7  SB *--* OA MO / *--* 
    7  *root* det / *root* 
    7  *ROOT-VAN-CONJ* COORD / *ROOT-VAN-CONJ* 
    7  MO OP *OC* / dummy dummy *OC* 
    7  *mod* dep_cpd dep_cpd mod / *mod* 
    7  DT *AA* / *AA* 
    7  NK NK *SB* PG / *SB* 
    7  suj *root* mod obj coord / dummy *root* 
    7  DT *CJ* / dummy *CJ* 
    7  *TA* UA / *TA* 
    7  MO *SBP* NK / *SBP* 
    7  det mod *obj.p* / dummy *obj.p* 
    7  JU SB *--* OC / dummy *--* 
    7  CM NK *CC* / dummy dummy *CC* 
    7  ATT ATT *ATT* / dummy dummy *ATT* 
    7  NK *AG* AG / *AG* 
    7  det mod *ats* dep / *ats* 
    7  *MO* PAR / *MO* 
    7  MO *--* SB MO PD / dummy *--* 
    7  OP *PD* / *PD* 
    7  DET ATT *OBL* CONJ / dummy dummy *OBL* 
    7  OA *OC* OC / dummy *OC* 
    7  DT AT *SP* / dummy dummy *SP* 
    7  det *obj.p* mod mod.rel / *obj.p* 
    7  NK *APP* AG / *APP* 
    7  MO PD *OC* / dummy *OC* 
    7  MO *--* EP OP / dummy *--* 
    7  *CJ* PA / *CJ* dummy 
    7  SS *UA* SP / *UA* dummy 
    7  ** -- -- -- -- -- / ** dummy dummy dummy dummy dummy 
    7  MO SB MO *MO* / dummy dummy dummy *MO* 
    7  *coord* dep.coord / *coord* dummy 
    7  SS *UA* / dummy *UA* 
    7  mod mod suj aux.tps *root* obj / *root* 
    7  *NK* NK PAR / *NK* 
    7  ATT ATT *SUBJ* CONJ / dummy *SUBJ* 
